,lat,lon,country_code
3032,-74.28299140976742,-44.716041564475745,CL
3033,-74.28360557556152,-44.71367835998535,CL
3034,-74.28819942520931,-44.714365005493164,CL
3035,-74.29273510025814,-44.71114349318668,CL
3036,-74.29931926727295,-44.71162796020508,CL
3037,-74.30182456970215,-44.70903778029606,CL
3038,-74.30884456634521,-44.71004867507145,CL
3039,-74.30884456587955,-44.71004867507145,CL
3040,-74.30884456587955,-44.71004867553711,CL
3041,-74.31818866729736,-44.713117599487305,CL
3042,-74.3223066329956,-44.711910247802734,CL
3043,-74.32635498046875,-44.71288490341976,CL
3044,-74.35074710845947,-44.71186828613281,CL
3045,-74.35958290100098,-44.71619415283203,CL
3046,-74.3673963546753,-44.72185516357422,CL
3047,-74.36767768813297,-44.728689193725586,CL
3048,-74.36767768766731,-44.728689193725586,CL
3049,-74.3653755178675,-44.7349796295166,CL
3050,-74.36451911879703,-44.74690246535465,CL
3051,-74.3616313925013,-44.74901580810547,CL
3052,-74.36090564634651,-44.751333236228675,CL
3053,-74.35569000197574,-44.75443649245426,CL
3054,-74.34999751998112,-44.76082420302555,CL
3055,-74.3500003805384,-44.76324462890625,CL
3056,-74.34657478285953,-44.76498031569645,CL
3057,-74.33819484617561,-44.77631950378418,CL
3058,-74.333102225326,-44.778026580344886,CL
3059,-74.33020210172981,-44.77789497375488,CL
3060,-74.3273296346888,-44.7792854309082,CL
3061,-74.32734107878059,-44.780574798583984,CL
3062,-74.32368946028873,-44.78349685668945,CL
3063,-74.3182325353846,-44.78382110549137,CL
3064,-74.3167333593592,-44.78565979003906,CL
3065,-74.31274127913639,-44.78590965270996,CL
3066,-74.30026912642643,-44.79349708557129,CL
3067,-74.28788471128792,-44.798614501487464,CL
3068,-74.27550411177799,-44.800575256347656,CL
3069,-74.27024459792301,-44.802621841430664,CL
3070,-74.25247096922249,-44.80253982543945,CL
3071,-74.24447822477669,-44.8075065612793,CL
3072,-74.23818492796272,-44.806396484375,CL
3073,-74.23550701141357,-44.8078937525861,CL
3074,-74.23290824890137,-44.80683135939762,CL
3075,-74.23208045912907,-44.804834364913404,CL
3076,-74.228102684021,-44.803932189010084,CL
3077,-74.2254753112793,-44.79974746610969,CL
3078,-74.22071361541748,-44.79844856215641,CL
3079,-74.21880722045898,-44.79596137953922,CL
3080,-74.21109008742496,-44.79474830534309,CL
3081,-74.20795917557552,-44.79092025803402,CL
3082,-74.21043491410092,-44.78890609741211,CL
3083,-74.21043491363525,-44.78890609648079,CL
3084,-74.20629787445068,-44.78820228530094,CL
3085,-74.20537281036377,-44.7855644216761,CL
3086,-74.19886493636295,-44.78405952360481,CL
3087,-74.19433975219727,-44.7804317465052,CL
3088,-74.18750858260319,-44.77847099257633,CL
3089,-74.18499374389648,-44.78097343351692,CL
3090,-74.18111038208008,-44.780590056441724,CL
3091,-74.1796875,-44.779022216331214,CL
3092,-74.17961502075195,-44.77894401457161,CL
3093,-74.17289543151855,-44.779783248435706,CL
3094,-74.16929244995117,-44.77880859328434,CL
3095,-74.16619300842285,-44.77990722609684,CL
3096,-74.16476440429688,-44.77865219023079,CL
3097,-74.15799617720768,-44.77909278823063,CL
3098,-74.14902210328728,-44.77437972975895,CL
3099,-74.15059661818668,-44.77350997924805,CL
3100,-74.15059661865234,-44.773509978316724,CL
3101,-74.14889907836914,-44.77237319899723,CL
3102,-74.14594936417416,-44.77282333280891,CL
3103,-74.14189338684082,-44.771244048606604,CL
3104,-74.13448810577393,-44.77252960158512,CL
3105,-74.12715435074642,-44.772140502464026,CL
3106,-74.11523532867432,-44.76790237380192,CL
3107,-74.11320686340332,-44.76890182448551,CL
3108,-74.11129093216732,-44.7683258051984,CL
3109,-74.11118888901547,-44.765100478660315,CL
3110,-74.10814285324886,-44.7663879385218,CL
3111,-74.10814285231754,-44.766387938987464,CL
3112,-74.10864257765934,-44.770111083984375,CL
3113,-74.10751724196598,-44.770696639083326,CL
3114,-74.09381675673649,-44.7690753932111,CL
3115,-72.91358566330746,-44.77750205947086,CL
3116,-72.91632938431576,-44.77394294785336,CL
3117,-72.9163293838501,-44.773942946922034,CL
3118,-72.91068744612858,-44.77112770034,CL
3119,-72.90928268432617,-44.7663898463361,CL
3120,-72.90528011275455,-44.76584434462711,CL
3121,-72.90377235412598,-44.7668819418177,CL
3122,-72.90377235366032,-44.76688194228336,CL
3123,-72.904635428451,-44.76991653395817,CL
3124,-72.90902709914371,-44.77294921875,CL
3125,-72.90716743469238,-44.77531051496044,CL
3126,-72.90022563980892,-44.76892280485481,CL
3127,-72.89938831375912,-44.76436996366829,CL
3128,-72.89663696289062,-44.762380599509925,CL
3129,-72.89587879227474,-44.7585659022443,CL
3130,-72.89001560211182,-44.75737953139469,CL
3131,-72.88883113861084,-44.75488281203434,CL
3132,-72.88748359726742,-44.75451278593391,CL
3133,-72.8874835963361,-44.75451278639957,CL
3134,-72.8868970866315,-44.75569724990055,CL
3135,-72.89281368209049,-44.76442527770996,CL
3136,-72.88861560728401,-44.76363372756168,CL
3137,-72.88861560774967,-44.76363372756168,CL
3138,-72.88861560821533,-44.76363372709602,CL
3139,-72.88549709366634,-44.761207579635084,CL
3140,-72.87758731842041,-44.763603209517896,CL
3141,-72.87335681915283,-44.7632045741193,CL
3142,-72.87042617797852,-44.762132643722,CL
3143,-72.86822223709896,-44.759574889205396,CL
3144,-72.86390018463135,-44.75889396574348,CL
3145,-72.86084270477295,-44.7569847102277,CL
3146,-72.85481548355892,-44.7507534022443,CL
3147,-72.85262870788574,-44.746551513206214,CL
3148,-72.84510707855225,-44.74671173002571,CL
3149,-72.84407043457031,-44.74787330534309,CL
3150,-72.84215259552002,-44.74776458647102,CL
3151,-72.83467960404232,-44.74368667555973,CL
3152,-72.82582569122314,-44.73546981718391,CL
3153,-72.82077693985775,-44.735282897017896,CL
3154,-72.81584072159603,-44.729904174339026,CL
3155,-72.81013298081234,-44.720348357688636,CL
3156,-72.80590820359066,-44.707008360885084,CL
3157,-72.80655098007992,-44.70214271498844,CL
3158,-72.80259800003842,-44.7013244619593,CL
3159,-72.79306507157162,-44.693012236617506,CL
3160,-72.79306411743164,-44.68093681288883,CL
3161,-72.78807449387386,-44.67815780593082,CL
3162,-72.78764724778011,-44.67659378005192,CL
3163,-72.79324722290039,-44.668758392799646,CL
3164,-72.80621147109196,-44.669090271461755,CL
3165,-72.80943775130436,-44.667015076149255,CL
3166,-72.81420040130615,-44.66682815598324,CL
3167,-72.81873989058658,-44.66526413010433,CL
3168,-72.82280445098877,-44.66594123840332,CL
3169,-72.83141231536865,-44.66501235961914,CL
3170,-72.83558559371158,-44.666723251808435,CL
3171,-72.83609104109928,-44.66386985825375,CL
3172,-72.83657646179199,-44.66584777832031,CL
3173,-72.83873557997867,-44.66692924499512,CL
3174,-72.84121131850407,-44.66539001464844,CL
3175,-72.8421220779419,-44.662092208862305,CL
3176,-72.84909248305485,-44.662220001686364,CL
3177,-72.85485649108887,-44.661033630836755,CL
3178,-72.85719871520996,-44.66270637558773,CL
3179,-72.86359596205875,-44.66071319626644,CL
3180,-72.86705684661865,-44.66254234313965,CL
3181,-72.87654113722965,-44.663320541381836,CL
3182,-72.87885475112125,-44.66216468857601,CL
3183,-72.88250923156738,-44.65527534484863,CL
3184,-72.88752841902897,-44.65259361313656,CL
3185,-72.88815689040348,-44.64941596984863,CL
3186,-72.89546203566715,-44.64843750046566,CL
3187,-72.8978853225708,-44.64793014572933,CL
3188,-72.9107666015625,-44.64843750046566,CL
3189,-72.91578102111816,-44.645835876464844,CL
3190,-72.91578102158383,-44.64583587599918,CL
3191,-72.91577243804932,-44.642988204956055,CL
3192,-72.91934204101562,-44.63857078552246,CL
3193,-72.92259979294613,-44.63753509474918,CL
3194,-72.92240238236263,-44.63605689955875,CL
3195,-72.92713356064633,-44.62966537475586,CL
3196,-72.94206905411556,-44.62849426222965,CL
3197,-72.94677066802979,-44.626468658447266,CL
3198,-72.94677066802979,-44.62646865891293,CL
3199,-72.95050716400146,-44.627748489845544,CL
3200,-72.95585918379948,-44.62741279602051,CL
3201,-72.95843601226807,-44.62884521530941,CL
3202,-72.96164798690006,-44.62762260437012,CL
3203,-72.96322917891666,-44.62341690110043,CL
3204,-72.96322917891666,-44.623416900169104,CL
3205,-72.95975875807926,-44.62238311721012,CL
3206,-72.9598217010498,-44.6186847682111,CL
3207,-72.95585536956787,-44.61399269010872,CL
3208,-72.95749759627506,-44.60777091886848,CL
3209,-72.95749759627506,-44.60777091933414,CL
3210,-72.95749759674072,-44.607770919799805,CL
3211,-72.96259307907894,-44.60157394455746,CL
3212,-72.96176815079525,-44.599306107033044,CL
3213,-72.96176815032959,-44.59930610610172,CL
3214,-72.95709991455078,-44.5973167414777,CL
3215,-72.95613288879395,-44.59544563340023,CL
3216,-72.96111488388851,-44.591033936012536,CL
3217,-72.96135807037354,-44.58874893235043,CL
3218,-72.96647739456967,-44.58757972763851,CL
3219,-72.96634197281674,-44.584434509277344,CL
3220,-72.96634197235107,-44.58443450834602,CL
3221,-72.96425437927246,-44.58349609328434,CL
3222,-72.96081161452457,-44.5851039881818,CL
3223,-72.95748329162598,-44.59168815519661,CL
3224,-72.95409297943115,-44.59310722257942,CL
3225,-72.94817352248356,-44.59296035673469,CL
3226,-72.94416332198307,-44.5954685206525,CL
3227,-72.94416332151741,-44.595468521118164,CL
3228,-72.94108962966129,-44.60357666015625,CL
3229,-72.9453563685529,-44.60782051086426,CL
3230,-72.93981647444889,-44.610849380493164,CL
3231,-72.93881416227669,-44.61410140944645,CL
3232,-72.93461608840153,-44.61398506117985,CL
3233,-72.93461608886719,-44.61398506117985,CL
3234,-72.93461608886719,-44.613985060714185,CL
3235,-72.92664909316227,-44.6104888911359,CL
3236,-72.92456436157227,-44.60594558669254,CL
3237,-72.9218807220459,-44.60566139128059,CL
3238,-72.9133243560791,-44.60718345595524,CL
3239,-72.89712715148926,-44.61644172621891,CL
3240,-72.8971271510236,-44.61644172715023,CL
3241,-72.90237235976383,-44.624834060668945,CL
3242,-72.90212154341862,-44.630268095992506,CL
3243,-72.8985767364502,-44.630668639205396,CL
3244,-72.89125633239746,-44.6283321371302,CL
3245,-72.88243579817936,-44.62923812773079,CL
3246,-72.87803173065186,-44.632051466964185,CL
3247,-72.86723327636719,-44.63462448073551,CL
3248,-72.86216354370117,-44.63838386442512,CL
3249,-72.85948371887207,-44.63840866042301,CL
3250,-72.85492610931396,-44.64056777860969,CL
3251,-72.84901809645817,-44.6413879385218,CL
3252,-72.83533477736637,-44.63962173368782,CL
3253,-72.83243560791016,-44.64212989760563,CL
3254,-72.82492542266846,-44.64527702238411,CL
3255,-72.81977558135986,-44.64345550490543,CL
3256,-72.81060123397037,-44.6446800227277,CL
3257,-72.80428695632145,-44.64702224684879,CL
3258,-72.79888439178467,-44.644901275169104,CL
3259,-72.79440116835758,-44.63958358718082,CL
3260,-72.78913879347965,-44.63580322219059,CL
3261,-72.7868595123291,-44.62666511442512,CL
3262,-72.77354431105778,-44.621673583518714,CL
3263,-72.7734375,-44.62164306594059,CL
3264,-72.7670431137085,-44.619682311080396,CL
3265,-72.76327896071598,-44.6157321925275,CL
3266,-72.75976371765137,-44.614120482467115,CL
3267,-72.75875186920166,-44.61151123000309,CL
3268,-72.75431632995605,-44.61007499601692,CL
3269,-72.75073719024658,-44.60309791471809,CL
3270,-72.74738597823307,-44.601078032981604,CL
3271,-72.7469367980957,-44.5991535182111,CL
3272,-72.74132251692936,-44.59733390761539,CL
3273,-72.73751354264095,-44.593475341796875,CL
3274,-72.73801994370297,-44.587949752341956,CL
3275,-72.73197460221127,-44.58220100356266,CL
3276,-72.72767829941586,-44.57340621901676,CL
3277,-72.72330665634945,-44.5708065032959,CL
3278,-72.72330665588379,-44.57080650283024,CL
3279,-72.71692943572998,-44.57096290541813,CL
3280,-72.70895385742188,-44.56851005507633,CL
3281,-72.708083152771,-44.56404495192692,CL
3282,-72.70367908477783,-44.560346603393555,CL
3283,-72.70435714768246,-44.553144454956055,CL
3284,-72.70016956375912,-44.552371978759766,CL
3285,-72.69577598618343,-44.549150466453284,CL
3286,-72.68862819671631,-44.538957595825195,CL
3287,-72.68998336791992,-44.53589057875797,CL
3288,-72.68470668792725,-44.529945373535156,CL
3289,-72.68494796799496,-44.5288028717041,CL
3290,-72.68841743515804,-44.52817153884098,CL
3291,-72.68754673050717,-44.52671623183414,CL
3292,-72.69361972855404,-44.523014068137854,CL
3293,-72.69214630126953,-44.5200309753418,CL
3294,-72.69296550750732,-44.518320083618164,CL
3295,-72.69966220855713,-44.516611099243164,CL
3296,-72.70249938964844,-44.514360427390784,CL
3297,-72.71393108414486,-44.5127010345459,CL
3298,-72.71846866654232,-44.50675392150879,CL
3299,-72.72515106201172,-44.5070743560791,CL
3300,-72.72928905533627,-44.503910064697266,CL
3301,-72.73423385666683,-44.495670318137854,CL
3302,-72.73067378997803,-44.488555907737464,CL
3303,-72.73372364090756,-44.48274612426758,CL
3304,-72.73632717179134,-44.48082160949707,CL
3305,-72.74402427719906,-44.47970962477848,CL
3306,-72.75032997131348,-44.47468185424805,CL
3307,-72.75583839369938,-44.47520446777344,CL
3308,-72.75975608779117,-44.473947525024414,CL
3309,-72.76171207427979,-44.47477340698242,CL
3310,-72.76409816695377,-44.47426414536312,CL
3311,-72.76409816741943,-44.47426414489746,CL
3312,-72.76368713425472,-44.47265625,CL
3313,-72.76398944901302,-44.46269416762516,CL
3314,-72.76571369124576,-44.461265563964844,CL
3315,-72.76901245117188,-44.462602615356445,CL
3316,-72.76901245163754,-44.462602614890784,CL
3317,-72.76983547210693,-44.46053504943848,CL
3318,-72.76843643235043,-44.45598602248356,CL
3319,-72.77114105271176,-44.452205657958984,CL
3320,-72.77343750046566,-44.450897216796875,CL
3321,-72.77362060593441,-44.45086669921875,CL
3322,-72.77912425994873,-44.446958541404456,CL
3323,-72.78099823044613,-44.44732093811035,CL
3324,-72.78099822951481,-44.44732093811035,CL
3325,-72.78352260543033,-44.454612731933594,CL
3326,-72.77832698728889,-44.46320343017578,CL
3327,-72.77832698822021,-44.46320343064144,CL
3328,-72.78461647033691,-44.45626449584961,CL
3329,-72.79521179245785,-44.451974868774414,CL
3330,-72.80196094559506,-44.447174072265625,CL
3331,-72.80829620314762,-44.447017669677734,CL
3332,-72.80789565993473,-44.448564528953284,CL
3333,-72.80484294844791,-44.45012283325195,CL
3334,-72.80684375716373,-44.45188713027164,CL
3335,-72.80684375809506,-44.451887130737305,CL
3336,-72.80799388932064,-44.45108985947445,CL
3337,-72.81202888535336,-44.45220756530762,CL
3338,-72.81658744812012,-44.45102310180664,CL
3339,-72.83594226883724,-44.43982124328613,CL
3340,-72.83825588272884,-44.43996238755062,CL
3341,-72.84786605834961,-44.436344146728516,CL
3342,-72.86260032700375,-44.42808532714844,CL
3343,-72.86662578582764,-44.42723083496094,CL
3344,-72.86916637374088,-44.42850303603336,CL
3345,-72.86916637327522,-44.42850303649902,CL
3346,-72.8741722102277,-44.436729431152344,CL
3347,-72.87306404067203,-44.443389892578125,CL
3348,-72.87754535628483,-44.445640563964844,CL
3349,-72.88010024931282,-44.449451446998864,CL
3350,-72.8871002192609,-44.45051384018734,CL
3351,-72.89104366255924,-44.45691490219906,CL
3352,-72.90032005263492,-44.467300415504724,CL
3353,-72.90280151320621,-44.472625732887536,CL
3354,-72.9029226298444,-44.47412109421566,CL
3355,-72.90354919340461,-44.47595214890316,CL
3356,-72.9105119695887,-44.48490905808285,CL
3357,-72.91111755277961,-44.48559570359066,CL
3358,-72.91572570707649,-44.489410400390625,CL
3359,-72.91644477797672,-44.49032020615414,CL
3360,-72.91800594236702,-44.49385452317074,CL
3361,-72.9233179083094,-44.49463462876156,CL
3362,-72.92486858321354,-44.495439529418945,CL
3363,-72.92481517745182,-44.49852943466976,CL
3364,-72.92967319441959,-44.499073029030114,CL
3365,-72.93235969496891,-44.50125503586605,CL
3366,-72.9317255015485,-44.50402069138363,CL
3367,-72.94141960050911,-44.514509201049805,CL
3368,-72.9384508128278,-44.52082824707031,CL
3369,-72.9408493032679,-44.52070236206055,CL
3370,-72.94084930419922,-44.52070236206055,CL
3371,-72.94336795806885,-44.51816177368164,CL
3372,-72.94911861466244,-44.51849174499512,CL
3373,-72.9540681829676,-44.5206241607666,CL
3374,-72.9548435206525,-44.52901458693668,CL
3375,-72.95313548995182,-44.53057289123535,CL
3376,-72.95699310209602,-44.53098487807438,CL
3377,-72.95688819792122,-44.53463554335758,CL
3378,-72.95970535231754,-44.53546905517578,CL
3379,-72.96794223738834,-44.543840408325195,CL
3380,-72.967585563194,-44.54732131958008,CL
3381,-72.97049045469612,-44.55061721801758,CL
3382,-72.97297000838444,-44.556827544700354,CL
3383,-72.97538185073063,-44.55873680114746,CL
3384,-72.97641754103824,-44.56203842163086,CL
3385,-72.9793386454694,-44.56374740600586,CL
3386,-72.97909927275032,-44.57380485534668,CL
3387,-72.9823904032819,-44.57410430861637,CL
3388,-72.98239040421322,-44.57410430908203,CL
3389,-72.98372459411621,-44.57249450683594,CL
3390,-72.98171615647152,-44.56486129760742,CL
3391,-72.97252464294434,-44.54923629760742,CL
3392,-72.97215461777523,-44.54556083725765,CL
3393,-72.96383380889893,-44.53476905822754,CL
3394,-72.96383380843326,-44.53476905729622,CL
3395,-72.96075439453125,-44.533187865279615,CL
3396,-72.95699310256168,-44.52630615187809,CL
3397,-72.95768165588379,-44.52057075453922,CL
3398,-72.95768165588379,-44.520570755470544,CL
3399,-72.9609022140503,-44.519424438942224,CL
3400,-72.96196556091309,-44.51703453063965,CL
3401,-72.96196556137875,-44.517034529708326,CL
3402,-72.94754982041195,-44.50289726164192,CL
3403,-72.94133758544922,-44.49960708525032,CL
3404,-72.94080257415771,-44.49785232497379,CL
3405,-72.93509674118832,-44.49395179701969,CL
3406,-72.93507385300472,-44.48507499601692,CL
3407,-72.93010234832764,-44.479110716842115,CL
3408,-72.92542552994564,-44.47735023451969,CL
3409,-72.91998291062191,-44.47265624953434,CL
3410,-72.91716289520264,-44.470788955222815,CL
3411,-72.91188907623291,-44.4641475668177,CL
3412,-72.91023159073666,-44.45775222731754,CL
3413,-72.90250587509945,-44.451841353438795,CL
3414,-72.89885139465332,-44.44726562453434,CL
3415,-72.89951419783756,-44.44593429658562,CL
3416,-72.90308093978092,-44.44869041442871,CL
3417,-72.907189368736,-44.44807434082031,CL
3418,-72.90718936966732,-44.44807434082031,CL
3419,-72.90820503234863,-44.44643592834473,CL
3420,-72.89975929260254,-44.433412552345544,CL
3421,-72.90240859985352,-44.43094062851742,CL
3422,-72.90343475388363,-44.42439842224121,CL
3423,-72.90799236344174,-44.41950607299805,CL
3424,-72.90989494370297,-44.41469001816586,CL
3425,-72.91499137924984,-44.41175079345703,CL
3426,-72.91950035095215,-44.411855697631836,CL
3427,-72.92578983306885,-44.40674591064453,CL
3428,-72.92807388305664,-44.40291786240414,CL
3429,-72.93780422210693,-44.398481369484216,CL
3430,-72.9410610194318,-44.39908790634945,CL
3431,-72.938965796493,-44.40348815917969,CL
3432,-72.93896579695866,-44.40348815964535,CL
3433,-72.94046401977539,-44.40420150803402,CL
3434,-72.94052219390869,-44.40604209899902,CL
3435,-72.93837928725407,-44.41642189072445,CL
3436,-72.93856430007145,-44.41848945664242,CL
3437,-72.94078350067139,-44.41903114365414,CL
3438,-72.94078350113705,-44.41903114318848,CL
3439,-72.94518756913021,-44.40718841506168,CL
3440,-72.94813442230225,-44.40400695754215,CL
3441,-72.94993591308594,-44.39588165236637,CL
3442,-72.95709800720215,-44.38753700256348,CL
3443,-72.95857238769531,-44.372543334495276,CL
3444,-72.97275161743164,-44.36422538710758,CL
3445,-72.97520256089047,-44.3643856048584,CL
3446,-72.9752025604248,-44.3643856048584,CL
3447,-72.97520255995914,-44.36438560532406,CL
3448,-72.97780036879703,-44.36748695420101,CL
3449,-72.9774761190638,-44.373605728149414,CL
3450,-72.9890384664759,-44.37215805053711,CL
3451,-72.99942398024723,-44.366973876953125,CL
3452,-73.00654792692512,-44.370113372802734,CL
3453,-73.00779724027961,-44.37525558518246,CL
3454,-73.01100540068,-44.376893997658044,CL
3455,-73.01100540161133,-44.376893997658044,CL
3456,-73.01300048874691,-44.37500381516293,CL
3457,-73.01509475754574,-44.37552833603695,CL
3458,-73.02463054610416,-44.37341690110043,CL
3459,-73.0265312185511,-44.37684440566227,CL
3460,-73.03252887679264,-44.376773833762854,CL
3461,-73.03423690749332,-44.37973976088688,CL
3462,-73.03125476790592,-44.38153648329899,CL
3463,-73.03441047621891,-44.38503074645996,CL
3464,-73.03736972762272,-44.38591194106266,CL
3465,-73.04539585066959,-44.38372993469238,CL
3466,-73.05780887557194,-44.37837791396305,CL
3467,-73.06359767867252,-44.37814521742985,CL
3468,-73.06792640639469,-44.37968444824219,CL
3469,-73.07593536283821,-44.380258560180664,CL
3470,-73.07593536376953,-44.380258560180664,CL
3471,-73.07624721573666,-44.37764739943668,CL
3472,-73.08419704483822,-44.37480163574219,CL
3473,-73.09056091168895,-44.374311447143555,CL
3474,-73.0891847605817,-44.37642669584602,CL
3475,-73.09298706008121,-44.380722044967115,CL
3476,-73.09376716567203,-44.38609504653141,CL
3477,-73.09809875395149,-44.39220428420231,CL
3478,-73.09790897276253,-44.39994239760563,CL
3479,-73.0995464315638,-44.4032344808802,CL
3480,-73.09521770384163,-44.40606117201969,CL
3481,-73.08864593459293,-44.40632820036262,CL
3482,-73.08653450012207,-44.40874671842903,CL
3483,-73.08470630645752,-44.40499687148258,CL
3484,-73.0847063055262,-44.40499687101692,CL
3485,-73.08307743025944,-44.40609359648079,CL
3486,-73.08208370162174,-44.41209220793098,CL
3487,-73.0820837020874,-44.412092208862305,CL
3488,-73.08356380462646,-44.412458419799805,CL
3489,-73.08402633620426,-44.41500282334164,CL
3490,-73.08714866591617,-44.41570091294125,CL
3491,-73.0890064239502,-44.413801193237305,CL
3492,-73.09144496824592,-44.41384506272152,CL
3493,-73.088923453819,-44.42356681777164,CL
3494,-73.08587360335514,-44.426483154296875,CL
3495,-73.09250640822574,-44.42947578430176,CL
3496,-73.09250640915707,-44.42947578430176,CL
3497,-73.09388446807861,-44.426422118674964,CL
3498,-73.09873771714047,-44.42508888244629,CL
3499,-73.09695339202881,-44.42384147597477,CL
3500,-73.09611415909603,-44.420400619041175,CL
3501,-73.09853553771973,-44.418760299216956,CL
3502,-73.11613559769467,-44.41665458679199,CL
3503,-73.12500000046566,-44.41937255859375,CL
3504,-73.125,-44.41937255859375,CL
3505,-73.125,-44.41937255905941,CL
3506,-73.12932681990787,-44.42148971604183,CL
3507,-73.13381481124088,-44.42816162155941,CL
3508,-73.13359355879948,-44.43320846604183,CL
3509,-73.13133525848389,-44.43828773545101,CL
3510,-73.13310337020084,-44.44056701660156,CL
3511,-73.1287584300153,-44.44845771742985,CL
3512,-73.13059043837711,-44.45220947265625,CL
3513,-73.13059043930843,-44.45220947265625,CL
3514,-73.13360977172852,-44.4429817199707,CL
3515,-73.13815593719482,-44.44345664978027,CL
3516,-73.13795948028564,-44.42613410949707,CL
3517,-73.14000034378842,-44.423051833640784,CL
3518,-73.13962078094482,-44.42009735060856,CL
3519,-73.14218235062435,-44.41732597304508,CL
3520,-73.14694786118343,-44.41520881606266,CL
3521,-73.14881610870361,-44.40688133239746,CL
3522,-73.15699958847836,-44.40052032424137,CL
3523,-73.16947650909424,-44.40018844557926,CL
3524,-73.17037963913754,-44.400299071799964,CL
3525,-73.17037963867188,-44.400299071799964,CL
3526,-73.17037963867188,-44.400299072265625,CL
3527,-73.17242240859196,-44.401411056984216,CL
3528,-73.17321014404297,-44.40423011826351,CL
3529,-73.1770191192627,-44.407052993774414,CL
3530,-73.18711185408756,-44.40865135192871,CL
3531,-73.19055461836979,-44.41096496582031,CL
3532,-73.19624614715576,-44.412296295166016,CL
3533,-73.21039581298828,-44.41153335617855,CL
3534,-73.21365070343018,-44.415048599708825,CL
3535,-73.21580219268799,-44.415361404418945,CL
3536,-73.21742534590885,-44.41846466064453,CL
3537,-73.2199649810791,-44.419403076637536,CL
3538,-73.22134399367496,-44.422630310524255,CL
3539,-73.2296142578125,-44.424631118774414,CL
3540,-73.23198795272037,-44.42278861999512,CL
3541,-73.23409271193668,-44.423452377319336,CL
3542,-73.23804664611816,-44.429229736328125,CL
3543,-73.24717616988346,-44.43635559082031,CL
3544,-73.24851417494938,-44.439796447753906,CL
3545,-73.24744701385498,-44.445791244506836,CL
3546,-73.24921417236328,-44.44705581711605,CL
3547,-73.24792766524479,-44.45581054734066,CL
3548,-73.25365543365479,-44.45705032348633,CL
3549,-73.25319862319157,-44.458580017089844,CL
3550,-73.25319862319157,-44.45858001615852,CL
3551,-73.25141906691715,-44.45909881545231,CL
3552,-73.25207042647526,-44.4630393977277,CL
3553,-73.24900722457096,-44.463302611839026,CL
3554,-73.24874687148258,-44.464496611617506,CL
3555,-73.24874687101692,-44.46449661254883,CL
3556,-73.2505712499842,-44.466054916381836,CL
3557,-73.25278663542122,-44.46575164794922,CL
3558,-73.25300407363102,-44.468448638916016,CL
3559,-73.2558279032819,-44.46802520751953,CL
3560,-73.25910281995311,-44.47071647550911,CL
3561,-73.25427150726318,-44.471359252464026,CL
3562,-73.25427150679752,-44.47135925339535,CL
3563,-73.25521850539371,-44.47265625046566,CL
3564,-73.25752067519352,-44.47657585144043,CL
3565,-73.25781822158024,-44.48011398361996,CL
3566,-73.2525434489362,-44.48953056382015,CL
3567,-73.2513790121302,-44.49441146897152,CL
3568,-73.2525262827985,-44.49515152024105,CL
3569,-73.24462604522705,-44.50456237792969,CL
3570,-73.24462604522705,-44.504562377464026,CL
3571,-73.23811912490055,-44.50816726638004,CL
3572,-73.23481559753418,-44.51378440763801,CL
3573,-73.2332124710083,-44.51503753615543,CL
3574,-73.22440910339355,-44.51705169584602,CL
3575,-73.22469425201416,-44.52236747695133,CL
3576,-73.22219943953678,-44.52402305556461,CL
3577,-73.21812629699707,-44.52352523710579,CL
3578,-73.21648025512695,-44.52581977797672,CL
3579,-73.20932197524235,-44.526702880393714,CL
3580,-73.20540428115055,-44.52864646818489,CL
3581,-73.19910430861637,-44.52798271132633,CL
3582,-73.19167232513428,-44.52954292204231,CL
3583,-73.19054698897526,-44.527835845481604,CL
3584,-73.18633651733398,-44.531349181197584,CL
3585,-73.18216514540836,-44.5320129385218,CL
3586,-73.1765022277832,-44.528358459006995,CL
3587,-73.16915035201237,-44.52820396376774,CL
3588,-73.16309452010319,-44.532733916305006,CL
3589,-73.15997886611149,-44.533676146529615,CL
3590,-73.15715026855469,-44.53865432692692,CL
3591,-73.1538028717041,-44.53719711210579,CL
3592,-73.15181159926578,-44.53886794997379,CL
3593,-73.14731311798096,-44.53965186979622,CL
3594,-73.14106750441715,-44.54259300138801,CL
3595,-73.13812446594238,-44.545448302756995,CL
3596,-73.12843799544498,-44.544893263839185,CL
3597,-73.125,-44.54742431594059,CL
3598,-73.125,-44.54743385221809,CL
3599,-73.12115573883057,-44.5482540121302,CL
3600,-73.1211557383649,-44.54825401306152,CL
3601,-73.12408065749332,-44.55015182541683,CL
3602,-73.12275314237922,-44.55254364013672,CL
3603,-73.12403392698616,-44.55511474609375,CL
3604,-73.12255477812141,-44.55709075834602,CL
3605,-73.12255477858707,-44.557090759277344,CL
3606,-73.12382507324219,-44.557708740700036,CL
3607,-73.125,-44.557464600075036,CL
3608,-73.13180923415348,-44.55624008178711,CL
3609,-73.13479232788086,-44.55210495041683,CL
3610,-73.1392879486084,-44.55008506774902,CL
3611,-73.14415168762207,-44.556243896950036,CL
3612,-73.14490413619205,-44.56647491455078,CL
3613,-73.14490413572639,-44.56647491408512,CL
3614,-73.1421575541608,-44.57095718337223,CL
3615,-73.13921165419742,-44.5735187525861,CL
